시군구명,금연구역명,금연구역범위상세,금연구역구분,금연구역지정근거명,소재지도로명주소,소재지지번주소,관리기관명,위도,경도
은평구,진관(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 산 97 - 3외 159필지,서울특별시 은평구 진관동 산 97 - 3외 159필지,서울특별시 은평구청,37.600511,126.933571
은평구,상림(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 5-3일대,서울특별시 은평구 진관동 5-3일대,서울특별시 은평구청,37.600511,126.933571
은평구,못자리골(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,"서울특별시 은평구 진관동 13-2, 12-1","서울특별시 은평구 진관동 13-2, 12-1",서울특별시 은평구청,37.600511,126.933571
은평구,덕수천(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 14-3,서울특별시 은평구 진관동 14-3,서울특별시 은평구청,37.600511,126.933571
은평구,마고정(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 101-2,서울특별시 은평구 진관동 101-2,서울특별시 은평구청,37.600511,126.933571
은평구,물푸레(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 산100-44호 일대,서울특별시 은평구 진관동 산100-44호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,우물골(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,"서울특별시 은평구 진관동 85-1,2,3","서울특별시 은평구 진관동 85-1,2,3",서울특별시 은평구청,37.6351344788,126.9253781615
은평구,신도(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 206-21호 일대,서울특별시 은평구 진관동 206-21호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,기자촌(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 산106-17호 일대,서울특별시 은평구 진관동 산106-17호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,마실길(근린공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 125-22호 일대,서울특별시 은평구 진관동 125-22호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,금암(문화공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 53-5호 일대,서울특별시 은평구 진관동 53-5호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,제각말(문화공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 진관동 135-26호 일대,서울특별시 은평구 진관동 135-26호 일대,서울특별시 은평구청,37.600511,126.933571
은평구,궁 말(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 327-21,서울특별시 은평구 갈현동 327-21,서울특별시 은평구청,37.600511,126.933571
은평구,박 석(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 416-3,서울특별시 은평구 갈현동 416-3,서울특별시 은평구청,37.6250844332,126.9184395728
은평구,서갈현(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 434-38,서울특별시 은평구 갈현동 434-38,서울특별시 은평구청,37.621374693,126.9157238232
은평구,새 록(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 녹번동 158-1,서울특별시 은평구 녹번동 158-1,서울특별시 은평구청,37.6039347476,126.9238721266
은평구,응 암(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 응암동 85-41,서울특별시 은평구 응암동 85-41,서울특별시 은평구청,37.6017212431,126.9235285368
은평구,신 록(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 녹번동 20-6,서울특별시 은평구 녹번동 20-6,서울특별시 은평구청,37.600511,126.933571
은평구,참다래(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 응암동 120-22,서울특별시 은평구 응암동 120-22,서울특별시 은평구청,37.5952985005,126.9173370392
은평구,포수동(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 응암동 115-25,서울특별시 은평구 응암동 115-25,서울특별시 은평구청,37.5981006363,126.9195000671
은평구,분토골(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 증산동 163-34,서울특별시 은평구 증산동 163-34,서울특별시 은평구청,37.5868335148,126.9118763633
은평구,시루메(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 증산동 185-1,서울특별시 은평구 증산동 185-1,서울특별시 은평구청,37.5830336439,126.9065733201
은평구,연 서(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 역촌동 32-36,서울특별시 은평구 역촌동 32-36,서울특별시 은평구청,37.6041386379,126.9166648762
은평구,역마을(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 역촌동 39-2,서울특별시 은평구 역촌동 39-2,서울특별시 은평구청,37.6011831706,126.9186750578
은평구,역 말(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 역촌동 47-1,서울특별시 은평구 역촌동 47-1,서울특별시 은평구청,37.6069167334,126.9142523563
은평구,인조유기비(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 역촌동 8-11,서울특별시 은평구 역촌동 8-11,서울특별시 은평구청,37.600511,126.933571
은평구,대 조(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 대조동 212,서울특별시 은평구 대조동 212,서울특별시 은평구청,37.6153707637,126.9195726307
은평구,길 마(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 474-1,서울특별시 은평구 갈현동 474-1,서울특별시 은평구청,37.614801423,126.915691147
은평구,좌 월(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 513-1,서울특별시 은평구 갈현동 513-1,서울특별시 은평구청,37.600511,126.933571
은평구,갈곡리(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 갈현동 436-51,서울특별시 은평구 갈현동 436-51,서울특별시 은평구청,37.6241755442,126.9164173175
은평구,새장골(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 444-1,서울특별시 은평구 불광동 444-1,서울특별시 은평구청,37.6251324246,126.9261927814
은평구,시 내(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 444-15,서울특별시 은평구 불광동 444-15,서울특별시 은평구청,37.600511,126.933571
은평구,관 동(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 270-11,서울특별시 은평구 불광동 270-11,서울특별시 은평구청,37.600511,126.933571
은평구,가 람(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 448-11,서울특별시 은평구 불광동 448-11,서울특별시 은평구청,37.600511,126.933571
은평구,새락골(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 신사동 5-21,서울특별시 은평구 신사동 5-21,서울특별시 은평구청,37.5989547731,126.9113250889
은평구,신 흥(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 신사동 31-2,서울특별시 은평구 신사동 31-2,서울특별시 은평구청,37.5959470097,126.9119463532
은평구,아까시아(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 신사동 200-27,서울특별시 은평구 신사동 200-27,서울특별시 은평구청,37.594425618,126.908655916
은평구,개나리(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 신사동 237-177,서울특별시 은평구 신사동 237-177,서울특별시 은평구청,37.600511,126.933571
은평구,호 연(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 녹번동 95-44,서울특별시 은평구 녹번동 95-44,서울특별시 은평구청,37.600511,126.933571
은평구,응암4동(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 응암동 742-9,서울특별시 은평구 응암동 742-9,서울특별시 은평구청,37.600511,126.933571
은평구,불 광(어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 236-5,서울특별시 은평구 불광동 236-5,서울특별시 은평구청,37.600511,126.933571
은평구,연 신 (어린이공원),공원전체,도시공원                                                                                                ,서울특별시은평구간접흡연피해방지조례제5조,서울특별시 은평구 불광동 339,서울특별시 은평구 불광동 339,서울특별시 은평구청,37.600511,126.933571
마포구,홍대아베크뮤직아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 동교로 195 , 5,6층 (동교동, 화봉빌딩)",-,서울특별시 마포구청,37.557811,126.922607
마포구,홍대앞사람인미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로35길 55 , 2층(진유원빌딩) (서교동)",-,서울특별시 마포구청,37.55644,126.927704
마포구,후마니타스아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 월드컵북로5길 22 (서교동),-,서울특별시 마포구청,37.557081,126.917509
마포구,흑과백미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 155 , 2,4층 (서교동)",-,서울특별시 마포구청,37.554864,126.929957
마포구,흙미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 145번지 , 3층 (서교동337-5)",-,서울특별시 마포구청,37.554863,126.929955
마포구,희문음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 동교로19길 48 2층 (서교동),-,서울특별시 마포구청,37.554325,126.929238
마포구,히든박스연기학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 64 , 2층 일부 (서교동, 서교제일빌딩)",-,서울특별시 마포구청,37.55031,126.915803
마포구,힐링뮤직에듀학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 268 , 대흥동태영아파트종합상가 5층 501호, 502호일부(좌측) (대흥동)",-,서울특별시 마포구청,37.545662,126.942879
마포구,힐링음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 창전로 30 , 2층 (구수동)",-,서울특별시 마포구청,37.545068,126.931771
마포구,10000레벨수학스터디수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 73 , 월드프라자 6층 601호 (상암동, 월드프라자)",-,서울특별시 마포구청,37.580163,126.883205
마포구,21세기이화피아노교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 월드컵북로47길 42 월드컵파크2단지 상가동 202호(상암동),-,서울특별시 마포구청,37.580164,126.883209
마포구,2단지수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로47길 42 , 2층 201호 (상암동, 상암월드컵파크2단지)",-,서울특별시 마포구청,37.574542,126.890957
마포구,E베스트영어교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로42길 40 , 2층 221호 (상암동, 상암근린상가)",-,서울특별시 마포구청,37.580261,126.880735
마포구,SS수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 도화길 32 , 2층 222호 (도화동, 삼성아파트)",-,서울특별시 마포구청,37.540853,126.949593
마포구,가람피아노교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 숭문길 28 2층 (염리동),-,서울특별시 마포구청,37.540856,126.949595
마포구,가랑비논술교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 숭문길 98 , 상가동1층 117호 (염리동, 마포자이3차)",-,서울특별시 마포구청,37.550269,126.946639
마포구,강수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502 , 206호 (상암동, 월드컵파크 프라자)",-,서울특별시 마포구청,37.585044,126.87987
마포구,강한수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 224 , 4층 401호 일부(좌측) (성산동)",-,서울특별시 마포구청,37.569802,126.904699
마포구,경성수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 성암로 227 1층 (상암동),-,서울특별시 마포구청,37.569805,126.904701
마포구,고고와구름로켓미술교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 토정로 215-7 , 1층 (신수동)",-,서울특별시 마포구청,37.545273,126.935034
마포구,고흐의꿈미술교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로11길 46 , 3층 301호 (공덕동)",-,서울특별시 마포구청,37.549399,126.951727
마포구,공감수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로42길 40 , 2층 211호 (상암동, 상암근린상가)",-,서울특별시 마포구청,37.580261,126.880735
마포구,공감주니어수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로42길 40 , 210호 (상암동, 상암근린상가)",-,서울특별시 마포구청,37.580258,126.880739
마포구,공감차수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 월드컵북로 230 현대상가4층5호 (중동),-,서울특별시 마포구청,37.580258,126.880739
마포구,공감프로수학교습소,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로42길 40 , 3층, 309호 (상암동, 상암근린상가)",-,서울특별시 마포구청,37.580261,126.880735
마포구,플랜씨학습센터학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 91 , 6층 (대흥동, 주석빌딩)",-,서울특별시 마포구청,37.548216,126.941804
마포구,플레이댄스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 310 , 3층 (염리동, 화인빌딩)",-,서울특별시 마포구청,37.543553,126.947057
마포구,플로라발레학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 광성로 20 , 5층 좌측 (신수동)",-,서울특별시 마포구청,37.549806,126.935316
마포구,피드무용학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 122 , 3층 (창전동)",-,서울특별시 마포구청,37.553165,126.927011
마포구,피이브(fiive)원격학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 92 , 공감빌딩 5층 (상수동)",-,서울특별시 마포구청,37.547521,126.923572
마포구,피플연기뮤지컬학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 148 , 6층 (창전동, 창무예술원)",-,서울특별시 마포구청,37.554139,126.929673
마포구,하얀돌미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 홍익로 6 , 4,5층 (서교동)",-,서울특별시 마포구청,37.553298,126.924051
마포구,하이갈무리마포2관학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로 82 , 8층 802호 (창전동)",-,서울특별시 마포구청,37.550348,126.932689
마포구,하이갈무리마포학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 68-1 , 5층, 6층 일부(우측) (신수동, 주하빌딩)",-,서울특별시 마포구청,37.548822,126.93933
마포구,한국학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 효창원로 255-1 , 2,3층 (공덕동)",-,서울특별시 마포구청,37.550009,126.963465
마포구,한맥보습학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 만리재로 133 5층 (아현동),-,서울특별시 마포구청,37.550007,126.963466
마포구,한우리독서논술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 월드컵북로 204 3층 (성산동),-,서울특별시 마포구청,37.551663,126.962142
마포구,한일영어훈련소학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 157 , 701호 (공덕동)",-,서울특별시 마포구청,37.568964,126.906355
마포구,한일잉글리쉬아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 백범로 91 , 8층 (대흥동)",-,서울특별시 마포구청,37.548216,126.941804
마포구,합정플래뮤미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 45 , 1층 122호 (서교동, 메세나폴리스)",-,서울특별시 마포구청,37.551501,126.91395
마포구,해법수학공덕학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 291 , (염리동 161-7) 2층 (염리동,한청실업빌딩)",-,서울특별시 마포구청,37.544738,126.945486
마포구,행복한수학전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 286 , 1,2,3,4층 (대흥동, 행복한수학전문학원)",-,서울특별시 마포구청,37.544823,126.944653
마포구,헤븐스에듀학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 성미산로 41 3층 (성산동),-,서울특별시 마포구청,37.544822,126.944651
마포구,헤세를닮아가는수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 402 , 3층 307,308호 (상암동, 케이지아이티센터)",-,서울특별시 마포구청,37.580108,126.888982
마포구,현바이올린음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 73 , 2층 201호 (상암동, 월드프라자)",-,서울특별시 마포구청,37.580111,126.883205
마포구,혜윰영어국어전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 만리재옛길 12-1 2층 (신공덕동),-,서울특별시 마포구청,37.580164,126.883209
마포구,혼공원격학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 113 , 순흥빌딩 4층일부 (우측) (서교동)",-,서울특별시 마포구청,37.553942,126.919311
마포구,홀론학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 93 , 상수빌딩 3층 (상수동)",-,서울특별시 마포구청,37.547918,126.923772
마포구,홍대다같이미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 146 , 4층 (창전동, 그레이스빌딩)",-,서울특별시 마포구청,37.554061,126.929517
마포구,홍대무브댄스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 홍익로 3-30 , 3,4,5층 전체 (서교동, 포도빌딩)",-,서울특별시 마포구청,37.552916,126.923031
마포구,클래스미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 동교로 188-1 , 3층전부 (동교동)",-,서울특별시 마포구청,37.556975,126.922396
마포구,클럽깰끄쇼즈미술유학포트폴리오학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로21길 19-19 , 3층 (서교동)",-,서울특별시 마포구청,37.551533,126.922661
마포구,키즈스피치마루지학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로 201 , 상가동209호 (아현동, 마포 트라팰리스 2차)",-,서울특별시 마포구청,37.552197,126.955496
마포구,토즈스터디센터신수독서실,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 토정로 199 , 3층 일부(우측) (구수동)",-,서울특별시 마포구청,37.545539,126.933365
마포구,토킹클럽영어어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 창전로 32 2층 3층 (구수동),-,서울특별시 마포구청,37.545541,126.93337
마포구,톤연기학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 잔다리로3길 7 , 1층(외관상2층) (서교동)",-,서울특별시 마포구청,37.55134,126.91904
마포구,투스독서실,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 모래내로7길 62 , 3층 (성산동)",-,서울특별시 마포구청,37.567697,126.90962
마포구,트리플립아카데미학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵로 132 , 3층 (성산동)",-,서울특별시 마포구청,37.559852,126.906957
마포구,티씨아이에스플러스학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 효창원로93길 42 , 1층 (공덕동, 본모리)",-,서울특별시 마포구청,37.547644,126.961699
마포구,티앤티키즈파크어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 토정로31길 67 2층3층 (대흥동),-,서울특별시 마포구청,37.54764,126.961699
마포구,티에스엠하이츠수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강대길 3 , 7층 (신수동, 서강빌딩)",-,서울특별시 마포구청,37.54947,126.939345
마포구,파슨스어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 502 , 월드컵파크 프라자 4층 410호-414호 (상암동,상암월드컵파크10단지)",-,서울특별시 마포구청,37.585044,126.87987
마포구,패스원미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 와우산로 128-1 4층 (창전동),-,서울특별시 마포구청,37.586333,126.881973
마포구,팩토엠수학영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 토정로31길 55-10 , 5층일부좌측 (대흥동,예원빌딩)",-,서울특별시 마포구청,37.543469,126.943739
마포구,퍼니아트미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 성미산로 41 2층 (성산동),-,서울특별시 마포구청,37.543471,126.943742
마포구,퍼밀교육입시전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 토정로37길 46 , 정우맨션 3층 10-1호 (도화동, 정우빌딩)",-,서울특별시 마포구청,37.542557,126.947372
마포구,페르마보습학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 백범로 134-1 4층일부 (염리동),-,서울특별시 마포구청,37.542495,126.947388
마포구,폴리어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 320 마포태영데시앙 4층 401,403,404,405,406 (도화동)",-,서울특별시 마포구청,37.545887,126.945835
마포구,푸른나무영어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,서울특별시 마포구 포은로 118 2층일부 (망원동),-,서울특별시 마포구청,37.542968,126.947879
마포구,프랜시스파커어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로5길 59 , 4층 (서교동)",-,서울특별시 마포구청,37.555965,126.915923
마포구,프레스티지음악학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 대흥로24길 24 , 마포프레스티지자이 상가 A동 지1층(도로면3층) 317,318,319호 (염리동)",-,서울특별시 마포구청,37.55596,126.915927
마포구,플라이미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 133 , 3,4층 (서교동)",-,서울특별시 마포구청,37.553808,126.928162
마포구,플래뮤아트센터마포미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 282 , 2층일부 (대흥동, 대흥빌딩)",-,서울특별시 마포구청,37.545045,126.944345
마포구,플래뮤아현미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 마포대로 201 , 213호 (아현동, 마포트라팰리스2차)",-,서울특별시 마포구청,37.552197,126.955496
마포구,플랜A학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 성미산로 43 , 1층 201호 (성산동)",-,서울특별시 마포구청,37.559139,126.912847
마포구,창조음악전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 상암산로1길 73 , 5층 (상암동, 월드프라자)",-,서울특별시 마포구청,37.580163,126.883205
마포구,창조의아침미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 양화로 196 , 3층 (동교동, 동성빌딩)",-,서울특별시 마포구청,37.558378,126.926518
마포구,채움수학학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 신촌로 238 , 4,5층 (아현동)",-,서울특별시 마포구청,37.556948,126.95215
마포구,채움해법학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 서강로 55 , 쌍용예가2단지 상가 1층 112,113,114호 (창전동, 서강쌍용예가)",-,서울특별시 마포구청,37.548287,126.931356
마포구,천일문독서실,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로22길 9 , 4층일부, 5층 (창전동)",-,서울특별시 마포구청,37.547111,126.929317
마포구,천일문프리미엄독서실,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로42길 7 , 3층 및 4층 일부 (염리동)",-,서울특별시 마포구청,37.543365,126.946188
마포구,청담어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 독막로 282 , 1층일부, 2층일부, 3층, 5층 (대흥동, 대흥빌딩)",-,서울특별시 마포구청,37.545045,126.944345
마포구,청담에이프릴어학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 월드컵북로 99 , 성산빌딩, 2층 (성산동)",-,서울특별시 마포구청,37.562191,126.914227
마포구,청담클루빌영수전문학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 굴레방로 11-1 3층 일부303,304호(아현동)",-,서울특별시 마포구청,37.562189,126.91423
마포구,청미술학원,시설전체,학교교과보습학원                                                                                            ,국민건강증진법제9조,"서울특별시 마포구 와우산로 132 1,2,3,4층 (창전동)",-,서울특별시 마포구청,37.555021,126.955757
